1215,臺北市,大同區,台北大橋福德廟,,福德正神,迪化街２段景星里25號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01192,NULL,121.50924829566645,25.06389233563782
1216,宜蘭縣,冬山鄉,內湖宮,,福德正神,內湖路得安村一五七號旁,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01208,NULL,121.74891839945015,24.641765823852165
1217,屏東縣,滿州鄉,福德宮,,福德正神,山頂路里德村束段141-1號附近公有地,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01215,NULL,,
1218,臺北市,大同區,財團法人台北市萬和宮,,福德正神,迪化街２段鄰江里304號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01228,NULL,121.5123623564265,25.051880190796652
1219,宜蘭縣,冬山鄉,廣得福德廟,,福德正神,梅花路得安村881號對面,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01229,NULL,121.73229359336605,24.65727414271839
1220,宜蘭縣,冬山鄉,進利福德廟,,福德正神,大進路大進村133之2號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01230,NULL,121.71929166811506,24.640823385787275
1221,宜蘭縣,冬山鄉,大埤福德廟,,福德正神,安平路安平村旁,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01231,NULL,121.78876671321505,24.6347993334104
1222,宜蘭縣,冬山鄉,茅埔城福德宮,,福德正神,得安路得安村一五三號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01232,NULL,121.73864873198691,24.649502076817658
1223,宜蘭縣,冬山鄉,新寮福德廟,,福德正神,新寮路中山村401號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01233,NULL,121.75253347848886,24.623555628291857
1224,臺南市,關廟區,四甲廟,,福德正神,東安街五甲里268巷1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01236,NULL,120.3331776368608,22.95375351380396
1225,新北市,萬里區,漁澳福德宮,,福德正神,漁澳龜吼里16之2厝前,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01239,NULL,,
1226,嘉義縣,竹崎鄉,進福宮,,福德正神,竹崎村民生村酒店(和平段一三七五地號),NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01244,NULL,120.551280733016,23.521760241887847
